Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Female,0-17,0,0,0,0
Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Female,18-44,6417,9473509,0,0
Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Female,45-64,26236,57713727,0,0
Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Female,65-79,17430,63585067,0,0
Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Female,80+,10054,52084303,0,0
Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Male,0-17,0,0,0,0
Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Male,18-44,4728,6328499,0,0
Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Male,45-64,21597,44557209,0,0
Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Male,65-79,10063,37236713,0,0
Arthritis,BAY AREA COUNTIES,Alameda,Non-Hispanic White,Male,80+,4854,19870355,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Female,18-44,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Female,45-64,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Female,65-79,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Female,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Male,18-44,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Male,45-64,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Male,65-79,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,African American,Male,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Female,18-44,0,38,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Female,45-64,1,2055,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Female,65-79,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Female,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Male,18-44,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Male,45-64,0,348,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Male,65-79,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,ASIAN,Male,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Female,18-44,0,595,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Female,45-64,2,3264,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Female,65-79,1,4039,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Female,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Male,18-44,1,1313,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Male,45-64,2,4444,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Male,65-79,0,1183,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,HISPANIC,Male,80+,0,1421,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Female,18-44,9,11811,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Female,45-64,20,40154,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Female,65-79,4,13250,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Female,80+,3,12961,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Male,18-44,4,4490,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Male,45-64,14,27284,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Male,65-79,3,9607,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Other Races,Male,80+,0,1305,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Female,18-44,14,18937,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Female,45-64,63,126651,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Female,65-79,31,103055,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Female,80+,6,26853,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Male,18-44,8,10205,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Male,45-64,49,93329,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Male,65-79,33,111731,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Alpine,Non-Hispanic White,Male,80+,5,19308,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Female,18-44,1,1095,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Female,45-64,9,17841,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Female,65-79,4,12228,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Female,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Male,18-44,18,21756,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Male,45-64,130,245960,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Male,65-79,6,20204,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,African American,Male,80+,1,3517,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Female,18-44,2,2234,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Female,45-64,18,36576,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Female,65-79,11,37706,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Female,80+,6,27816,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Male,18-44,3,3619,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Male,45-64,12,21902,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Male,65-79,4,14809,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,ASIAN,Male,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Female,18-44,30,39932,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Female,45-64,115,231061,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Female,65-79,42,141372,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Female,80+,27,125837,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Male,18-44,98,120551,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Male,45-64,149,282192,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Male,65-79,51,172676,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,HISPANIC,Male,80+,13,49732,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Female,18-44,44,59663,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Female,45-64,132,265261,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Female,65-79,47,156794,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Female,80+,10,48605,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Male,18-44,41,49664,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Male,45-64,90,169840,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Male,65-79,27,90584,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Other Races,Male,80+,3,11742,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Female,18-44,481,649688,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Female,45-64,2008,4045340,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Female,65-79,1554,5191620,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Female,80+,645,3058509,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Male,18-44,308,378044,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Male,45-64,1527,2885632,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Male,65-79,1250,4234596,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Amador,Non-Hispanic White,Male,80+,436,1635396,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Female,18-44,25,33524,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Female,45-64,112,225241,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Female,65-79,88,293468,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Female,80+,25,117890,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Male,18-44,31,38094,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Male,45-64,173,327093,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Male,65-79,62,209391,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,African American,Male,80+,11,40442,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Female,18-44,55,74578,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Female,45-64,165,333296,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Female,65-79,119,395911,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Female,80+,47,222525,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Male,18-44,85,103985,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Male,45-64,130,245794,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Male,65-79,41,137961,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,ASIAN,Male,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Female,18-44,361,488410,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Female,45-64,777,1564560,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Female,65-79,264,881891,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Female,80+,161,764957,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Male,18-44,448,548774,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Male,45-64,516,975451,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Male,65-79,204,690704,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,HISPANIC,Male,80+,67,250083,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Female,18-44,490,662650,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Female,45-64,731,1473534,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Female,65-79,211,704467,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Female,80+,67,317553,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Male,18-44,242,296489,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Male,45-64,382,721650,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Male,65-79,132,448804,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Other Races,Male,80+,24,88720,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Female,18-44,4234,5725109,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Female,45-64,9287,18709133,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Female,65-79,6442,21520919,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Female,80+,3536,16774807,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Male,18-44,2272,2785314,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Male,45-64,6217,11747348,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Male,65-79,4493,15225711,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Butte,Non-Hispanic White,Male,80+,1908,7153650,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Female,18-44,1,1582,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Female,45-64,16,32708,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Female,65-79,14,45854,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Female,80+,2,10717,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Male,18-44,3,3084,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Male,45-64,24,46118,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Male,65-79,17,56940,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,African American,Male,80+,1,5275,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Female,18-44,3,3861,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Female,45-64,22,43563,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Female,65-79,16,54845,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Female,80+,5,25287,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Male,18-44,3,3518,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Male,45-64,13,23641,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Male,65-79,7,24163,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,ASIAN,Male,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Female,18-44,37,49897,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Female,45-64,185,372701,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Female,65-79,77,258509,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Female,80+,35,165575,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Male,18-44,49,60391,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Male,45-64,117,220717,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Male,65-79,79,267293,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,HISPANIC,Male,80+,13,46891,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Female,18-44,59,79348,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Female,45-64,180,362604,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Female,65-79,58,192127,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Female,80+,15,71287,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Male,18-44,31,38099,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Male,45-64,106,200534,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Male,65-79,35,118034,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Other Races,Male,80+,6,22180,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Female,18-44,646,873100,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Female,45-64,2662,5362061,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Female,65-79,1968,6574108,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Female,80+,618,2929617,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Male,18-44,333,408751,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Male,45-64,1825,3449137,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Male,65-79,1608,5449269,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Calaveras,Non-Hispanic White,Male,80+,433,1621880,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Female,18-44,1,1156,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Female,45-64,10,20071,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Female,65-79,7,24456,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Female,80+,2,7145,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Male,18-44,1,917,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Male,45-64,8,15373,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Male,65-79,10,33062,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,African American,Male,80+,0,1758,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Female,18-44,1,1741,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Female,45-64,8,16439,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Female,65-79,13,44561,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Female,80+,3,12643,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Male,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Male,18-44,2,1960,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Male,45-64,7,13211,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Male,65-79,3,10133,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,ASIAN,Male,80+,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,HISPANIC,Female,0-17,0,0,0,0
Arthritis,NORTHERN AND SIERRA COUNTIES,Colusa,HISPANIC,Female,18-44,122,165009,0,0
